Date,Name,Year,Letterboxd URI,Rating
2024-12-09,Bridget Jones's Diary,2001,https://boxd.it/29WQ,3.5
2024-12-09,"Good Luck Charlie, It's Christmas!",2011,https://boxd.it/2QAy,2.5
2024-12-10,Nativity!,2009,https://boxd.it/FRa,3.5
2024-12-13,Call Me by Your Name,2017,https://boxd.it/dYmm,5
2024-12-15,All We Imagine as Light,2024,https://boxd.it/yXaQ,4
2024-12-16,Dream Productions,2024,https://boxd.it/RTVw,3.5
2024-12-18,Hoodwinked!,2005,https://boxd.it/1UVS,3
2024-12-20,The Holiday,2006,https://boxd.it/28ye,4.5
2024-12-22,Queer,2024,https://boxd.it/E4RW,4.5
2024-12-23,The Lord of the Rings: The War of the Rohirrim,2024,https://boxd.it/vDNs,1.5
2024-12-23,Maria,2024,https://boxd.it/Dh4c,3
2024-12-27,The Princess Diaries,2001,https://boxd.it/1XCO,3.5
2024-12-29,The Princess Diaries 2: Royal Engagement,2004,https://boxd.it/1UyY,2.5
2024-12-30,Thelma,2024,https://boxd.it/DOou,3.5
2025-01-03,I Saw the TV Glow,2024,https://boxd.it/woVe,4
2025-01-04,Nosferatu,2024,https://boxd.it/f5eG,3.5
2025-01-05,Snack Shack,2024,https://boxd.it/DeKu,4
2025-01-05,Beyoncé Bowl,2024,https://boxd.it/Sa0W,4
2025-01-05,Dìdi (弟弟),2024,https://boxd.it/HQOW,4
2025-01-05,National Anthem,2023,https://boxd.it/EWDE,4
2025-01-06,Pretty in Pink,1986,https://boxd.it/1TEw,2.5
2025-01-06,My Old Ass,2024,https://boxd.it/zLP0,3.5
2025-01-11,Babygirl,2024,https://boxd.it/Fvai,3.5
2025-01-13,A Real Pain,2024,https://boxd.it/CjNG,4.5
2025-01-15,Here,2024,https://boxd.it/zscS,1.5
2025-01-16,Mufasa: The Lion King,2024,https://boxd.it/sE9C,1.5
2025-01-18,An Evening with Dua Lipa,2024,https://boxd.it/RhDY,3.5
2025-01-21,A Complete Unknown,2024,https://boxd.it/oBYa,3
2025-01-25,Dating Amber,2020,https://boxd.it/nApw,3.5
2025-01-26,Bridget Jones: The Edge of Reason,2004,https://boxd.it/1XMa,2.5
2025-01-26,Bridget Jones's Baby,2016,https://boxd.it/3jQU,2.5
2025-01-27,A Grand Day Out,1989,https://boxd.it/2acu,4
2025-01-27,The Wrong Trousers,1993,https://boxd.it/2ack,4
2025-01-28,A Close Shave,1995,https://boxd.it/2aca,4
2025-01-28,Sonic the Hedgehog 3,2024,https://boxd.it/zq0U,2.5
2025-02-03,Nickel Boys,2024,https://boxd.it/CStQ,4
2025-02-03,The Brutalist,2024,https://boxd.it/k4BO,4.5
2025-02-03,Saturday Night,2024,https://boxd.it/Gpfo,4
2025-02-04,September 5,2024,https://boxd.it/JYsI,2.5
2025-02-08,The Bad Guys: Little Lies and Alibis,2025,https://boxd.it/Ssyi,2.5
2025-02-08,Dog Man,2025,https://boxd.it/t6Iq,3
2025-02-10,The Seed of the Sacred Fig,2024,https://boxd.it/MKo4,4
2025-02-11,The Last Showgirl,2024,https://boxd.it/KWtm,3.5
2025-02-15,Captain America: Brave New World,2025,https://boxd.it/uYDm,1.5
2025-02-19,Lady Gaga & the Muppets Holiday Spectacular,2013,https://boxd.it/73MA,3
2025-02-21,Wallace & Gromit: The Curse of the Were-Rabbit,2005,https://boxd.it/2ac0,4
2025-02-26,A Matter of Loaf and Death,2008,https://boxd.it/1O4S,3.5
2025-02-26,I'm Still Here,2024,https://boxd.it/BPEO,4.5
2025-02-27,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/z14C,4
2025-02-28,Kneecap,2024,https://boxd.it/ILxI,3.5
2025-03-02,Shithouse,2020,https://boxd.it/nCFc,4
2025-03-09,Twiggy,2024,https://boxd.it/DHBw,2.5
2025-03-09,One of Them Days,2025,https://boxd.it/MReU,3.5
2025-03-09,Companion,2025,https://boxd.it/F04o,2.5
2025-03-09,You're Cordially Invited,2025,https://boxd.it/BFKW,1.5
2025-03-11,Mickey 17,2025,https://boxd.it/q1Dk,3.5
2025-03-15,Opus,2025,https://boxd.it/JBMA,2.5
2025-03-15,Her,2013,https://boxd.it/4O24,4.5
2025-03-16,Black Bag,2025,https://boxd.it/KRbM,4
2025-03-16,Novocaine,2025,https://boxd.it/JmdA,2.5
2025-03-19,The Electric State,2025,https://boxd.it/tev0,1
2025-03-19,Win or Lose,2025,https://boxd.it/T9DK,4
2025-03-20,Theater Camp,2020,https://boxd.it/r7Xs,3.5
2025-03-21,The Snowman,1982,https://boxd.it/1Qgm,4
2025-03-21,Planet 51,2009,https://boxd.it/1JA0,2
2025-03-21,Planes,2013,https://boxd.it/4Na2,2
2025-03-21,Rudolph the Red-Nosed Reindeer,1964,https://boxd.it/1Qis,4
2025-03-21,Epic,2013,https://boxd.it/3SNm,2
2025-03-29,Snow White,2025,https://boxd.it/fVuc,1.5
2025-03-31,Flow,2024,https://boxd.it/v1Ei,4
2025-03-31,La Cocina,2024,https://boxd.it/Aula,3.5
2025-03-31,Brighter Days Ahead,2025,https://boxd.it/Tyru,2.5
2025-03-31,Miss Congeniality,2000,https://boxd.it/28GM,3
2025-04-05,Death of a Unicorn,2025,https://boxd.it/HCPm,2.5
2025-04-08,A Minecraft Movie,2025,https://boxd.it/zRro,1.5
2025-04-09,Y2K,2024,https://boxd.it/FnHI,1.5
2025-04-12,Drop,2025,https://boxd.it/LyPq,3
2025-04-12,The Amateur,2025,https://boxd.it/F9NW,2
2025-04-13,Charlie's Angels,2000,https://boxd.it/24v6,2.5
2025-04-13,Charlie's Angels: Full Throttle,2003,https://boxd.it/1YB8,3
2025-04-20,Sinners,2025,https://boxd.it/KQMM,4.5
2025-04-20,Warfare,2025,https://boxd.it/LbRo,4.5
2025-04-22,Paddington in Peru,2024,https://boxd.it/iJve,2.5
2025-04-25,The Accountant,2016,https://boxd.it/9EhI,2
2025-04-25,The Accountant²,2025,https://boxd.it/wOm0,3
2025-05-06,A Simple Favor,2018,https://boxd.it/hq92,2
2025-05-07,Another Simple Favor,2025,https://boxd.it/AO6k,1.5
2025-05-08,Ex Machina,2015,https://boxd.it/7T2k,3.5
2025-05-10,The Wedding Banquet,2025,https://boxd.it/MMxC,3
2025-05-10,Sharpay's Fabulous Adventure,2011,https://boxd.it/g6I,1.5
2025-05-16,Civil War,2024,https://boxd.it/z1jW,4
2025-05-17,Rogue One: A Star Wars Story,2016,https://boxd.it/aPvy,4
2025-05-17,Hurry Up Tomorrow,2025,https://boxd.it/FlAU,2
2025-05-21,Mission: Impossible II,2000,https://boxd.it/29cS,2
2025-05-21,Lilo & Stitch,2002,https://boxd.it/1TAY,4.5
2025-05-21,Lilo & Stitch,2025,https://boxd.it/kbUe,2
2025-05-23,Mission: Impossible III,2006,https://boxd.it/29cI,3.5
2025-05-25,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS,3.5
2025-05-25,The Phoenician Scheme,2025,https://boxd.it/H0Ca,4
2025-05-26,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/l7A2,2.5
2025-05-26,Fountain of Youth,2025,https://boxd.it/Fwx8,1
2025-05-29,The Karate Kid,2010,https://boxd.it/15HA,3
2025-06-05,The Karate Kid,1984,https://boxd.it/27Wk,3.5
2025-06-05,Karate Kid: Legends,2025,https://boxd.it/CeNc,1
2025-06-06,Caravaggio,1986,https://boxd.it/1DjC,3
2025-06-07,Ballerina,2025,https://boxd.it/jKqG,3
2025-06-11,How to Train Your Dragon,2025,https://boxd.it/F7Je,3
2025-06-13,The Salt Path,2024,https://boxd.it/GDnm,3
2025-06-13,How to Train Your Dragon,2010,https://boxd.it/1WRy,4
2025-06-15,Pride,2014,https://boxd.it/6TwM,4
2025-06-15,28 Days Later,2002,https://boxd.it/2aXU,3.5
2025-06-15,God's Own Country,2017,https://boxd.it/faZM,4
2025-06-17,Before Sunrise,1995,https://boxd.it/2bcU,4.5
2025-06-17,The Man with the Answers,2021,https://boxd.it/tEvK,4
2025-06-19,28 Weeks Later,2007,https://boxd.it/28Bi,3
2025-06-20,Maurice,1987,https://boxd.it/1tZy,4.5
2025-06-23,28 Years Later,2025,https://boxd.it/FEGM,4
2025-06-23,Elio,2025,https://boxd.it/CFr8,4.5
2025-06-23,Mountainhead,2025,https://boxd.it/Sskq,1.5
2025-06-23,Xanadu,1980,https://boxd.it/1LMs,3.5
2025-06-25,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w,3.5
2025-06-26,F1,2025,https://boxd.it/yjVM,3
2025-06-29,The Lost World: Jurassic Park,1997,https://boxd.it/2azS,3.5
2025-06-29,Superman II,1980,https://boxd.it/204q,3
2025-06-29,M3GAN 2.0,2025,https://boxd.it/EwHU,3
2025-07-01,Jurassic Park III,2001,https://boxd.it/2azI,2.5
2025-07-01,Jurassic World,2015,https://boxd.it/4n0g,2.5
2025-07-02,Jurassic World Dominion,2022,https://boxd.it/ikXW,2
2025-07-03,KPop Demon Hunters,2025,https://boxd.it/ufwK,3.5
2025-07-03,Jurassic World Rebirth,2025,https://boxd.it/KUeE,2
2025-07-04,Superman III,1983,https://boxd.it/1YrM,1.5
2025-07-05,Superman IV: The Quest for Peace,1987,https://boxd.it/1TUk,1
2025-07-05,Superman Returns,2006,https://boxd.it/28J2,2.5
2025-07-07,Superman,1978,https://boxd.it/27Qm,3
2025-07-10,Supergirl,1984,https://boxd.it/1Y8A,1
2025-07-10,Superman II: The Richard Donner Cut,2006,https://boxd.it/n7Vy,3
2025-07-13,Super/Man: The Christopher Reeve Story,2024,https://boxd.it/GFuE,4
2025-07-13,Superman,2025,https://boxd.it/E9IU,3.5
2025-07-16,Ironheart,2025,https://boxd.it/VSvA,3.5
2025-07-21,Before Sunset,2004,https://boxd.it/2bcg,4.5
2025-07-22,Gilda,1946,https://boxd.it/251G,4.5
2025-07-23,The Bad Guys,2022,https://boxd.it/nkg4,3
2025-07-24,Barbie,2023,https://boxd.it/bCLK,4.5
2025-07-24,Jojo Rabbit,2019,https://boxd.it/iEBG,4.5
2025-07-25,Friendship,2024,https://boxd.it/L6Dc,3.5
2025-07-25,The Fantastic Four,1994,https://boxd.it/1B70,1.5
2025-07-25,The Fantastic 4: First Steps,2025,https://boxd.it/mP6C,3.5
2025-07-26,Freaky Friday,2003,https://boxd.it/1WwK,3.5
2025-07-26,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/18YE,3.5
2025-07-28,The Bad Guys 2,2025,https://boxd.it/IAI6,3.5
2025-08-03,The Naked Gun 2½: The Smell of Fear,1991,https://boxd.it/18Yu,3
2025-08-03,Naked Gun 33⅓: The Final Insult,1994,https://boxd.it/1afQ,2.5
2025-08-03,The Naked Gun,2025,https://boxd.it/Da9k,3.5
2025-08-03,Children of Men,2006,https://boxd.it/1Y2i,4
2025-08-09,Freakier Friday,2025,https://boxd.it/GxwW,3
2025-08-10,Eyes of Wakanda,2025,https://boxd.it/WGD0,3.5
2025-08-13,Materialists,2025,https://boxd.it/GZlW,4.5
2025-08-14,The Life of Chuck,2024,https://boxd.it/vMTu,2.5
2025-08-16,Princess Mononoke,1997,https://boxd.it/2b4w,4.5
2025-08-17,"Sorry, Baby",2025,https://boxd.it/JKNi,4.5
2025-08-17,Bulk,2025,https://boxd.it/URg8,2.5
2025-08-18,In Transit,2025,https://boxd.it/KiFM,2
2025-08-19,Blue Film,2025,https://boxd.it/ROaq,4.5
2025-08-20,Concessions,2025,https://boxd.it/QdOG,3.5
2025-08-20,Two Neighbors,2025,https://boxd.it/JDIg,3.5
2025-08-20,Misper,2025,https://boxd.it/R8UG,3.5
2025-08-21,Inception,2010,https://boxd.it/1skk,4.5
2025-08-22,On the Sea,2025,https://boxd.it/W44m,2.5
2025-08-22,Put Your Soul on Your Hand and Walk,2025,https://boxd.it/UkDe,4
2025-08-22,Eddington,2025,https://boxd.it/o6MC,4
2025-08-25,The Dark Knight Rises,2012,https://boxd.it/H3m,4
2025-08-28,Miley Cyrus: Something Beautiful,2025,https://boxd.it/RBiG,3
2025-09-01,Caught Stealing,2025,https://boxd.it/LnyS,4
2025-09-01,The Roses,2025,https://boxd.it/MjnI,3.5
2025-09-02,Jaws,1975,https://boxd.it/2a5e,4.5
2025-09-05,Honey Don't!,2025,https://boxd.it/Hurc,2
2025-09-09,The Long Walk,2025,https://boxd.it/mic8,4
2025-09-09,Ant-Man and the Wasp,2018,https://boxd.it/cqUW,2.5
2025-09-09,Ralph Breaks the Internet,2018,https://boxd.it/edAy,2.5
2025-09-09,A Quiet Place,2018,https://boxd.it/fVJQ,4
2025-09-21,A Big Bold Beautiful Journey,2025,https://boxd.it/Lcle,2
2025-09-21,Prince: Sign 'o' the Times,1987,https://boxd.it/16AA,4.5
2025-09-26,Krypto Saves the Day!: School Bus Scuffle,2025,https://boxd.it/WVyY,3
2025-09-28,I Swear,2025,https://boxd.it/Og8k,4
2025-09-28,Punch-Drunk Love,2002,https://boxd.it/20E4,3.5
2025-09-29,There Will Be Blood,2007,https://boxd.it/20Z2,5
2025-10-01,One Battle After Another,2025,https://boxd.it/DUHM,5
2025-10-06,The Master,2012,https://boxd.it/2cBG,4.5
2025-10-07,Marvel Zombies,2025,https://boxd.it/XoiA,4
2025-10-07,Romería,2025,https://boxd.it/IR3k,4
2025-10-07,Inherent Vice,2014,https://boxd.it/5hla,3
2025-10-07,Phantom Thread,2017,https://boxd.it/e4uc,4.5
2025-10-07,Nosferatu,1922,https://boxd.it/29TM,3
2025-10-07,Licorice Pizza,2021,https://boxd.it/qTKY,4.5
2025-10-07,The Smashing Machine,2025,https://boxd.it/syUC,3
2025-10-09,Wake Up Dead Man,2025,https://boxd.it/uAKS,4.5
2025-10-09,Moss & Freud,2025,https://boxd.it/F5ws,2
2025-10-09,Father Mother Sister Brother,2025,https://boxd.it/HRoU,4
2025-10-11,Ballad of a Small Player,2025,https://boxd.it/MuZ4,2.5
2025-10-13,The Voice of Hind Rajab,2025,https://boxd.it/UXdO,5
2025-10-13,Resurrection,2025,https://boxd.it/x9DG,4.5
2025-10-14,Plainclothes,2025,https://boxd.it/LP4Q,4.5
2025-10-14,Bridget Jones: Mad About the Boy,2025,https://boxd.it/Mu9s,4.5
2025-10-14,My Father's Shadow,2025,https://boxd.it/T1a6,3.5
2025-10-14,Miroirs No. 3,2025,https://boxd.it/IH3Y,3
2025-10-14,The Penguin Lessons,2024,https://boxd.it/F6xQ,2.5
2025-10-15,Bugonia,2025,https://boxd.it/qeWY,4.5
2025-10-15,Jay Kelly,2025,https://boxd.it/EsWw,3
2025-10-16,The Testament of Ann Lee,2025,https://boxd.it/RTTU,4
2025-10-19,It Was Just an Accident,2025,https://boxd.it/TX2k,4
2025-10-19,Sound of Falling,2025,https://boxd.it/Km9K,3
2025-10-20,After the Hunt,2025,https://boxd.it/Mdra,3.5
2025-10-23,Hamnet,2025,https://boxd.it/woVy,4.5
2025-10-23,Hedda,2025,https://boxd.it/BGME,3.5
2025-10-23,Sentimental Value,2025,https://boxd.it/GwcG,4.5
2025-10-23,Sirāt,2025,https://boxd.it/HxJo,4
2025-10-23,Roofman,2025,https://boxd.it/LcIW,3.5
2025-10-23,The Stranger,2025,https://boxd.it/STpW,2
2025-10-23,Blue Heron,2025,https://boxd.it/IWJq,4.5
2025-10-24,TRON: Ares,2025,https://boxd.it/jqdM,2
2025-10-25,Good Fortune,2025,https://boxd.it/GavG,2.5
2025-10-25,Wasteman,2025,https://boxd.it/NTi2,4
2025-10-25,Nouvelle Vague,2025,https://boxd.it/LLLQ,4
2025-10-25,The Mastermind,2025,https://boxd.it/Q7ge,3
2025-10-25,Springsteen: Deliver Me from Nowhere,2025,https://boxd.it/KJG8,3
2025-10-25,La Grazia,2025,https://boxd.it/RLHm,3
2025-10-25,100 Nights of Hero,2025,https://boxd.it/QbtG,2.5
2025-10-25,Pillion,2025,https://boxd.it/N6Pw,4
2025-10-25,Black Girl,1966,https://boxd.it/3jIQ,4.5
2025-10-26,Regretting You,2025,https://boxd.it/OGKY,2.5
2025-10-27,Blue Moon,2025,https://boxd.it/Nzwy,4.5
2025-11-02,Spotlight,2015,https://boxd.it/a84k,4
2025-11-10,Wicked: One Wonderful Night,2025,https://boxd.it/UV5o,4
2025-11-10,Now You See Me 2,2016,https://boxd.it/99fw,2
2025-11-10,Frankenstein,2025,https://boxd.it/Ecsg,3
2025-11-15,Spider-Man: No Way Home,2021,https://boxd.it/nwRw,4
2025-11-18,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,4.5
2025-11-18,West Side Story,1961,https://boxd.it/28dK,4
2025-11-18,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/2bfk,4
2025-11-18,Now You See Me: Now You Don't,2025,https://boxd.it/f3i2,3
2025-11-18,Die My Love,2025,https://boxd.it/D5cI,4
2025-11-19,The Running Man,2025,https://boxd.it/u36A,3
2025-11-20,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,3.5
2025-11-20,Wicked,2024,https://boxd.it/e8ME,4
2025-11-20,A Very Jonas Christmas Movie,2025,https://boxd.it/SJ3c,2
2025-11-23,The Bend in the River,2025,https://boxd.it/X4vu,4.5
2025-11-24,Stiller & Meara: Nothing Is Lost,2025,https://boxd.it/Wtdy,4
2025-11-27,King Hamlet,2025,https://boxd.it/XfUA,3.5
2025-11-27,Behind the Curtain: Stranger Things: The First Shadow,2025,https://boxd.it/TUY6,3
2025-11-29,Heat,1995,https://boxd.it/2bg8,3
2025-11-30,Desperate Journey,2025,https://boxd.it/N2q8,2
2025-11-30,Zootopia 2,2025,https://boxd.it/F0vO,3.5
2025-12-01,Wicked: For Good,2025,https://boxd.it/AyfK,2.5
2025-12-02,Eternity,2025,https://boxd.it/LYtK,3.5
2025-12-04,The Muppets,2011,https://boxd.it/1zg,3.5
2025-12-04,Love Actually,2003,https://boxd.it/2aeU,3
2025-12-05,Eagles of the Republic,2025,https://boxd.it/KkUk,3
2025-12-06,Thunderbolts*,2025,https://boxd.it/BfbQ,3.5
2025-12-07,Kill Bill: The Whole Bloody Affair,2004,https://boxd.it/eCrQ,5
2025-12-07,Kill Bill: Vol. 1,2003,https://boxd.it/70w,5
2025-12-07,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,4.5
2025-12-08,The Lost Chapter: Yuki's Revenge,2025,https://boxd.it/ZbLe,1
2025-12-08,Titanic,1997,https://boxd.it/2a2k,5
2025-12-09,Sunset Boulevard,1950,https://boxd.it/2a20,4.5
2025-12-12,Train Dreams,2025,https://boxd.it/LdDo,4
2025-12-12,Rental Family,2025,https://boxd.it/JQOw,3
2025-12-15,Ella McCay,2025,https://boxd.it/JLtS,2
2025-12-17,Lurker,2025,https://boxd.it/McHG,4
2025-12-18,Twinless,2025,https://boxd.it/LkKc,4
2025-12-19,How the Grinch Stole Christmas,2000,https://boxd.it/1ZHQ,3.5
2025-12-20,"Oh, Hi!",2025,https://boxd.it/PLns,3.5
2025-12-21,Chicago,2002,https://boxd.it/28zm,4.5
2025-12-25,Freaky Tales,2024,https://boxd.it/B0MC,3.5
2025-12-25,Avatar: Fire and Ash,2025,https://boxd.it/2W7s,4
2025-12-25,The Love That Remains,2025,https://boxd.it/LWuG,4
2025-12-27,The Mask,1994,https://boxd.it/29rS,3
2025-12-29,The Greatest Showman,2017,https://boxd.it/acjI,2
2025-12-29,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/1RYu,3
2025-12-29,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/1RYk,4
2025-12-29,Marty Supreme,2025,https://boxd.it/Off0,5
2026-01-01,JADE: THAT’S SHOWBIZ BABY! The Visual Album,2025,https://boxd.it/XESk,3.5
2026-01-01,Pixar Popcorn: To Fitness and Beyond,2021,https://boxd.it/tD1E,2
2026-01-01,Pixar Popcorn: Unparalleled Parking,2021,https://boxd.it/HB9E,2
2026-01-01,Pixar Popcorn: Dory Finding,2021,https://boxd.it/tCYA,2
2026-01-01,Pixar Popcorn: Soul of the City,2021,https://boxd.it/tCZ4,3.5
2026-01-01,Pixar Popcorn: Chore Day - The Incredibles Way,2021,https://boxd.it/tCYg,3
2026-01-01,Pixar Popcorn: Fluffy Stuff with Ducky & Bunny: Love,2021,https://boxd.it/tFAm,3
2026-01-01,Pixar Popcorn: A Day in the Life of the Dead,2021,https://boxd.it/tD1Y,2
2026-01-01,Pixar Popcorn: Fluffy Stuff with Ducky & Bunny: Three Heads,2021,https://boxd.it/tD1a,3.5
2026-01-01,Pixar Popcorn: Dancing with the Cars,2021,https://boxd.it/HB7I,2
2026-01-01,Pixar Popcorn: Cookie Num Num,2021,https://boxd.it/tCZe,3.5
2026-01-03,Stranger Things 5: The Finale,2025,https://boxd.it/YqXW,4
2026-01-08,The History of Sound,2025,https://boxd.it/xFY2,3.5
2026-01-12,Song Sung Blue,2025,https://boxd.it/QMqO,3
2026-01-17,Tropic Thunder,2008,https://boxd.it/20WM,4
2026-01-17,Bridesmaids,2011,https://boxd.it/rac,4
2026-01-17,Is This Thing On?,2025,https://boxd.it/H73Q,4.5
2026-01-20,The Secret Agent,2025,https://boxd.it/KkUE,4.5
2026-01-26,Lost Highway,1997,https://boxd.it/29Wc,4
2026-01-26,28 Years Later: The Bone Temple,2026,https://boxd.it/MwlA,3.5
2026-01-26,Frozen Fever,2015,https://boxd.it/aE2A,2
2026-01-26,The Umbrellas of Cherbourg,1964,https://boxd.it/22fK,4
2026-01-26,No Other Choice,2025,https://boxd.it/nKiA,4.5
2026-01-30,Blue Velvet,1986,https://boxd.it/29BI,4
2026-02-02,Two Sleepy People,2025,https://boxd.it/U1qq,3
2026-02-05,The Muppet Show,2026,https://boxd.it/XGno,3
2026-02-06,Wonder Man,2026,https://boxd.it/10jdQ,4
2026-02-07,Send Help,2026,https://boxd.it/JuhA,3
2026-02-10,Ocean's Eleven,2001,https://boxd.it/2aZm,3.5
2026-02-11,How to Lose a Guy in 10 Days,2003,https://boxd.it/1XwG,3.5
2026-02-11,13 Going on 30,2004,https://boxd.it/1X6e,3
2026-02-14,Wuthering Heights,1939,https://boxd.it/25Mi,3.5
2026-02-14,Wuthering Heights,1970,https://boxd.it/3otQ,2
2026-02-14,Wuthering Heights,1992,https://boxd.it/1wpe,2
2026-02-14,One Last Adventure: The Making of Stranger Things 5,2026,https://boxd.it/10310,3.5
2026-02-14,Frances Ha,2012,https://boxd.it/41Xg,5
2026-02-16,Crime 101,2026,https://boxd.it/IoGs,4
2026-02-16,GOAT,2026,https://boxd.it/NvB0,3.5
2026-02-16,Wuthering Heights,2026,https://boxd.it/OdIa,3
2026-02-19,Wuthering Heights,2009,https://boxd.it/1afc,2
2026-02-19,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,4.5
2026-02-19,Breathless,1960,https://boxd.it/2aIK,3.5
2026-02-26,Mulholland Drive,2001,https://boxd.it/297o,4
2026-02-26,Apocalypse Now,1979,https://boxd.it/6ZS,4.5
2026-02-27,The Moment,2026,https://boxd.it/SCkg,4
2026-02-27,"Good Luck, Have Fun, Don't Die",2025,https://boxd.it/Glua,2
2026-03-03,Wuthering Heights,2011,https://boxd.it/1YRU,3
2026-03-05,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/29eY,4.5
2026-03-09,Hoppers,2026,https://boxd.it/OFpg,3.5
2026-03-10,How to Make a Killing,2026,https://boxd.it/gLi8,2
2026-03-10,Two Prosecutors,2025,https://boxd.it/LTvG,2
2026-03-10,Frankenstein,1931,https://boxd.it/25Te,3.5
2026-03-10,Zero Dark Thirty,2012,https://boxd.it/3n1w,4.5
2026-03-10,The Bride!,2026,https://boxd.it/HSw6,2
2026-03-13,Peaky Blinders: The Immortal Man,2026,https://boxd.it/x3yq,2
2026-03-13,Charli XCX: Alone Together,2021,https://boxd.it/tW2w,3
2026-03-14,Reminders of Him,2026,https://boxd.it/QEnW,2
2026-03-18,Bride of Frankenstein,1935,https://boxd.it/2aPc,4.5
2026-03-19,Arco,2025,https://boxd.it/uh7C,4
2026-03-19,Little Amélie or the Character of Rain,2025,https://boxd.it/prg0,3.5
2026-03-19,If I Had Legs I'd Kick You,2025,https://boxd.it/HUtS,4
2026-03-20,The Red Shoes,1948,https://boxd.it/1EXI,5
2026-03-27,Weapons,2025,https://boxd.it/EMTM,3.5
2026-03-27,Casablanca,1942,https://boxd.it/2aG0,4.5
2026-03-27,The Revenant,2015,https://boxd.it/8H5e,4
2026-03-28,Pink Narcissus,1971,https://boxd.it/WKU,3.5
2026-04-03,Lady Champagne,2026,https://boxd.it/11abS,3.5
2026-04-03,Perro perro,2025,https://boxd.it/UdZs,4
2026-04-03,Uchronia,2026,https://boxd.it/10jAg,3.5
2026-04-03,Washed Up,2026,https://boxd.it/10en2,2.5
2026-04-03,Out Laws,2026,https://boxd.it/O5y2,3.5
2026-04-03,To Dance is to Resist,2026,https://boxd.it/117yO,2
2026-04-03,ìfé: (The Sequel),2026,https://boxd.it/11a5q,1
2026-04-03,Ready or Not 2: Here I Come,2026,https://boxd.it/MfY6,3
2026-04-03,Impure Nuns,1958,https://boxd.it/drBI,4
2026-04-03,Satisfaction,2025,https://boxd.it/KOTc,4
2026-04-03,Bearcave,2025,https://boxd.it/WwmS,4
2026-04-03,The Little Sister,2025,https://boxd.it/AicU,4
2026-04-03,Singin' in the Rain,1952,https://boxd.it/29oY,4.5
2026-04-04,PlayTime,1967,https://boxd.it/1WLK,4
2026-04-06,The Magic Faraway Tree,2026,https://boxd.it/H74O,2
2026-04-07,The Super Mario Galaxy Movie,2026,https://boxd.it/KzPa,2
2026-04-08,Office Romance,2026,https://boxd.it/Qkma,2.5
2026-04-08,Project Hail Mary,2026,https://boxd.it/pEeQ,4
2026-04-09,Pizza Movie,2026,https://boxd.it/Vvtc,3
2026-04-21,Citizen Kane,1941,https://boxd.it/71O,4
2026-04-24,Amblin',1968,https://boxd.it/3mdQ,2.5
2026-04-24,Something Evil,1972,https://boxd.it/31CK,2
2026-04-24,Duel,1971,https://boxd.it/29ui,4
2026-04-24,Savage,1973,https://boxd.it/3ITO,2.5
2026-04-24,The Sugarland Express,1974,https://boxd.it/23la,4
2026-04-24,California Schemin',2025,https://boxd.it/JhHg,3.5
2026-04-24,Empire Records,1995,https://boxd.it/1PY8,4.5
2026-04-24,I don’t know if i'll have to say everything again,2024,https://boxd.it/Lpn8,3.5
2026-04-24,4 Better or 4 Worse,2025,https://boxd.it/Xa9E,2.5
2026-04-24,Ranch,2025,https://boxd.it/XoqY,3.5
2026-04-24,Moulin Rouge!,2001,https://boxd.it/29wI,2.5
2026-04-24,"You, Me & Tuscany",2026,https://boxd.it/TTRe,2
2026-04-24,The Station Agent,2003,https://boxd.it/27xu,3.5
2026-04-24,Eraserhead,1977,https://boxd.it/299u,4
2026-04-24,"Oslo, August 31st",2011,https://boxd.it/2xQC,4.5
2026-04-25,Mother Mary,2026,https://boxd.it/FILw,4.5
2026-04-26,Michael,2026,https://boxd.it/zi5M,1.5
2026-04-28,Speed Racer,2008,https://boxd.it/20UQ,4
2026-04-29,Close Encounters of the Third Kind,1977,https://boxd.it/29u8,4
2026-04-30,It's Such a Beautiful Day,2012,https://boxd.it/hCY2,4
2026-05-04,Beau Travail,1999,https://boxd.it/1NI8,3.5
2026-05-05,The Misfits,1961,https://boxd.it/1TCg,3.5
2026-05-06,The Drama,2026,https://boxd.it/OA2w,4.5
2026-05-07,1941,1979,https://boxd.it/1TF0,2
2026-05-07,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,4.5
2026-05-07,E.T. the Extra-Terrestrial,1982,https://boxd.it/2a1G,4.5
2026-05-08,Twilight Zone: The Movie,1983,https://boxd.it/1Mtw,2
2026-05-08,All About Eve,1950,https://boxd.it/29LI,4.5
